resource,count
ValueSet-HealthcareServiceTypeVS,1
ValueSet-HeartRateSCTobservable,1
ValueSet-IndividualAndGroupSpecialtiesVS,1
ValueSet-EQ5Danxiety,1
ValueSet-IndividualSpecialtyAndDegreeLicenseCertificateVS,1
ValueSet-InsurancePlanTypeVS,1
ValueSet-InsuranceProductTypeVS,1
ValueSet-InterpretationCode,1
ValueSet-Iwi,1
ValueSet-KLCarePlanCategoryCode,1
ValueSet-ForecastStatu,1
ValueSet-ForecastRea,1
ValueSet-FindingInformerCode,1
ValueSet-Field,1
ValueSet-FDANationalDrugCode,1
ValueSet-FDANDCOrCompound,1
ValueSet-EprRole,1
ValueSet-EprPurposeOfUse,1
ValueSet-EprParticipant,1
ValueSet-EprAuditTrailConsumptionEventType,1
ValueSet-EprAgentRole,1
ValueSet-EndpointUsecaseVS,1
ValueSet-EndpointPayloadTypeVS,1
ValueSet-EndpointConnectionTypeVS,1
ValueSet-EQ5Dpai,1
ValueSet-EQ5Dmobility,1
ValueSet-EQ5Dhygiene,1
ValueSet-CareConnect-SourceOfAdmission-1,1
ValueSet-CareConnect-SaturatedOxygenSp02Scale-1,1
ValueSet-CareConnect-SDSJobRoleName-1,1
ValueSet-CareConnect-DischargeMethod-1,1
ValueSet-CareConnect-ConditionCode-1,1
ValueSet-CareConnect-ConditionEpisodeSnCT-1,1
ValueSet-CareConnect-ConditionEpisodicity-1,1
ValueSet-CareConnect-ConditionRelationship-1,1
ValueSet-CareConnect-DeathNotificationStatus-1,1
ValueSet-CareConnect-DischargeDestination-1,1
ValueSet-CareConnect-DocumentType-1,1
ValueSet-CareConnect-ResidentialStatus-1,1
ValueSet-CareConnect-EmergencyCareDischargeStatus-1,1
ValueSet-CareConnect-EncounterType-1,1
ValueSet-CareConnect-EthnicCategory-1,1
ValueSet-CareConnect-FindingCode-1,1
ValueSet-CareConnect-HumanLanguage-1,1
ValueSet-CareConnect-ImmunizationExplanationReason-1,1
ValueSet-CareConnect-ConditionCategory-1,1
ValueSet-CareConnect-CompositionSectionCode-1,1
ValueSet-CareConnect-CareSettingType-1,1
ValueSet-CareConnect-BodySite-1,1
ValueSet-CareConnect-AllergyVerificationStatus-1,1
ValueSet-CareConnect-AllergySeverity-1,1
ValueSet-CareConnect-AllergyManifestation-1,1
ValueSet-CareConnect-AllergyExposureRoute-1,1
ValueSet-CareConnect-AllergyCode-1,1
ValueSet-CareConnect-AllergyCertainty-1,1
ValueSet-CareConnect-AdmissionMethod-1,1
ValueSet-CareConnect-AdministrativeGender-1,1
ValueSet-CareConnect-ACVPU-1,1
ValueSet-CalcificationTypeVS,1
ValueSet-CalcificationDistributionVS,1
ValueSet-COVID19FastTestResult,1
ValueSet-COVID19FastTestCollectionType,1
ValueSet-CareConnect-ImmunizationExplanationReason-2,1
ValueSet-CareConnect-InspiredOxygen-1,1
ValueSet-CareConnect-LanguageAbilityMode-1,1
ValueSet-CareConnect-ObservationMethod-1,1
ValueSet-CareConnect-ReportCodeSnCT-1,1
ValueSet-CareConnect-ReligiousAffiliation-1,1
ValueSet-CareConnect-RegistrationType-1,1
ValueSet-CareConnect-RegistrationStatus-1,1
ValueSet-CareConnect-ReferralRequestMethod-1,1
ValueSet-CareConnect-ReasonImmunizationNotAdministered-1,1
ValueSet-CareConnect-ReactionEventSeverity-1,1
ValueSet-CareConnect-ProcedureCode-1,1
ValueSet-CareConnect-ProblemSignificance-1,1
ValueSet-CareConnect-PrescriptionType-1,1
ValueSet-CareConnect-PrescribedElsewhere-1,1
ValueSet-CareConnect-PDS-PersonNameType-1,1
ValueSet-CareConnect-OutcomeOfAttendance-1,1
ValueSet-CareConnect-ObservationType-1,1
ValueSet-CareConnect-NameUse-1,1
ValueSet-CareConnect-LanguageAbilityProficiency-1,1
ValueSet-CareConnect-NHSNumberVerificationStatus-1,1
ValueSet-CareConnect-NHSDataDictionary-PersonStatedGender-1,1
ValueSet-CareConnect-NHSDataDictionary-PersonMaritalStatus-1,1
ValueSet-CareConnect-MedicationSupplyType-1,1
ValueSet-CareConnect-MedicationForm-1,1
ValueSet-CareConnect-MedicationFlag-1,1
ValueSet-CareConnect-MedicationDosageRoute-1,1
ValueSet-CareConnect-MedicationCode-1,1
ValueSet-CareConnect-MedicationChangeStatus-1,1
ValueSet-CareConnect-MaritalStatus-1,1
ValueSet-CareConnect-ManufacturedMaterialSnCT-1,1
ValueSet-CareConnect-ListWarningCode-1,1
ValueSet-CareConnect-ListEmptyReasonCode-1,1
ValueSet-CareConnect-ListCode-1,1
ValueSet-us-core-diagnosticreport-lab-code,1
ValueSet-v2-0002,1
ValueSet-us-core-documentreference-category,1
ValueSet-v3-ParticipationInformationRecipient,1
ValueSet-v3-ParticipationDestinati,1
ValueSet-v3-ParticipationDischarger,1
ValueSet-v3-ParticipationDistributor,1
ValueSet-v3-ParticipationDonor,1
ValueSet-v3-ParticipationEntryLocati,1
ValueSet-v3-ParticipationEscort,1
ValueSet-v3-ParticipationExposureagent,1
ValueSet-v3-ParticipationExposureparticipati,1
ValueSet-v3-ParticipationExposuresource,1
ValueSet-v3-ParticipationExposuretarget,1
ValueSet-v3-ParticipationFuncti,1
ValueSet-v3-ParticipationGuarantorParty,1
ValueSet-v3-ParticipationHolder,1
ValueSet-v3-ParticipationIndirectTarget,1
ValueSet-v3-ParticipationInformant,1
ValueSet-v3-ParticipationDataEntryPer,1
ValueSet-v3-ParticipationCustodia,1
ValueSet-v3-ParticipationCoverageTarget,1
ValueSet-v3-ParticipationAuthenticator,1
ValueSet-v3-ParenteralRoute,1
ValueSet-v3-PartialCompletionScale,1
ValueSet-v3-ParticipationAdmitter,1
ValueSet-v3-ParticipationAnalyte,1
ValueSet-v3-ParticipationAncillary,1
ValueSet-v3-ParticipationAttender,1
ValueSet-v3-ParticipationAuthorOriginator,1
ValueSet-v3-ParticipationConsumable,1
ValueSet-v3-ParticipationBaby,1
ValueSet-v3-ParticipationBeneficiary,1
ValueSet-v3-ParticipationCallbackContact,1
ValueSet-v3-ParticipationCatalyst,1
ValueSet-v3-ParticipationCausativeAgent,1
ValueSet-v3-ParticipationConsultant,1
ValueSet-v3-ParticipationInformationGenerator,1
ValueSet-v3-ParticipationInformationTranscriber,1
ValueSet-v3-Parent,1
ValueSet-v3-ParticipationLegalAuthenticator,1
ValueSet-v3-ParticipationReusableDevice,1
ValueSet-v3-ParticipationSecondaryPerformer,1
ValueSet-v3-ParticipationSignature,1
ValueSet-v3-ParticipationSpecime,1
ValueSet-v3-ParticipationSubset,1
ValueSet-v3-ParticipationTargetDevice,1
ValueSet-v3-ParticipationTargetDirect,1
ValueSet-v3-ParticipationTargetLocati,1
ValueSet-v3-ParticipationTargetSubject,1
ValueSet-v3-ParticipationTracker,1
ValueSet-v3-ParticipationType,1
ValueSet-v3-ParticipationTypeCDASectionOverride,1
ValueSet-v3-ParticipationUgentNotificationContact,1
ValueSet-v3-ParticipationVerifier,1
ValueSet-v3-ParticipationVia,1
ValueSet-v3-ParticipationResponsibleParty,1
ValueSet-v3-ParticipationRemote,1
ValueSet-v3-ParticipationReferrer,1
ValueSet-v3-ParticipationParticipati,1
ValueSet-v3-ParticipationMode,1
ValueSet-v3-ParticipationModeElectronicData,1
ValueSet-v3-ParticipationModeVerbal,1
ValueSet-v3-ParticipationModeWritte,1
ValueSet-v3-ParticipationNon-reuseableDevice,1
ValueSet-v3-ParticipationOrigi,1
ValueSet-v3-ParticipationPhysicalPerformer,1
ValueSet-v3-ParticipationReferredT,1
ValueSet-v3-ParticipationPrimaryInformationRecipient,1
ValueSet-v3-ParticipationPrimaryPerformer,1
ValueSet-v3-ParticipationProduct,1
ValueSet-v3-ParticipationReceiver,1
ValueSet-v3-ParticipationRecordTarget,1
ValueSet-v3-ParticipationReferredBy,1
ValueSet-v3-ParentInLaw,1
ValueSet-v3-ParanasalSinusesRoute,1
ValueSet-v3-PastSubset,1
ValueSet-v3-OphthalmicRoute,1
ValueSet-v3-ObservationMeasureCountableItem,1
ValueSet-v3-ObservationMeasureScoring,1
ValueSet-v3-ObservationMeasureType,1
ValueSet-v3-ObservationMethod,1
ValueSet-v3-ObservationMethodAggregate,1
ValueSet-v3-ObservationNonAllergyIntoleranceType,1
ValueSet-v3-ObservationPopulationInclusi,1
ValueSet-v3-ObservationQualityMeasureAttribute,1
ValueSet-v3-ObservationSequenceType,1
ValueSet-v3-ObservationSeriesType,1
ValueSet-v3-ObservationSocioEconomicStatusValue,1
ValueSet-v3-ObservationType,1
ValueSet-v3-OccupationalTherapistHIPAA,1
ValueSet-v3-OilDrugForm,1
ValueSet-v3-OintmentDrugForm,1
ValueSet-v3-ObservationLivingSituationValue,1
ValueSet-v3-ObservationLivingExpenseValue,1
ValueSet-v3-ObservationLivingDependencyValue,1
ValueSet-v3-ObservationInterpretationNormalityAbnormal,1
ValueSet-v3-ObservationInterpretati,1
ValueSet-v3-ObservationInterpretationChange,1
ValueSet-v3-ObservationInterpretationDetected,1
ValueSet-v3-ObservationInterpretationExcepti,1
ValueSet-v3-ObservationInterpretationExpectati,1
ValueSet-v3-ObservationInterpretationNormality,1
ValueSet-v3-ObservationInterpretationNormalityCriticallyAbnormal,1
ValueSet-v3-ObservationIssueTriggerCodedObservationType,1
ValueSet-v3-ObservationInterpretationNormalityHigh,1
ValueSet-v3-ObservationInterpretationNormalityLow,1
ValueSet-v3-ObservationInterpretationOustsideThreshold,1
ValueSet-v3-ObservationInterpretationProtocolInclusi,1
ValueSet-v3-ObservationInterpretationSusceptibility,1
ValueSet-v3-ObservationIntoleranceType,1
ValueSet-v3-Ojibwaya,1
ValueSet-v3-OptometristHIPAA,1
ValueSet-v3-Palaihniha,1
ValueSet-v3-OralCapsule,1
ValueSet-v3-OtherPhysicianOsteopathHIPAA,1
ValueSet-v3-OtherPhysicianProviderHIPAA,1
ValueSet-v3-OtherServiceProviderContractorHIPAA,1
ValueSet-v3-OtherServiceProviderHIPAA,1
ValueSet-v3-OtherServiceProviderSpecialistHIPAA,1
ValueSet-v3-OtherTechnologistAndOrTechnicianHIPAA,1
ValueSet-v3-OtherTechnologistOrTechnicianHIPAA,1
ValueSet-v3-OtherTechnologistOrTechnicianProviderHIPAA,1
ValueSet-v3-OticRoute,1
ValueSet-v3-OutpatientFacilityPracticeSetting,1
ValueSet-v3-OverriderParticipationFuncti,1
ValueSet-v3-PacificCoastAthapaska,1
ValueSet-v3-PackageEntityType,1
ValueSet-v3-PadDrugForm,1
ValueSet-v3-Pai,1
ValueSet-v3-OtherActionTakenManagementCode,1
ValueSet-v3-Other,1
ValueSet-v3-OrthoClinPracticeSetting,1
ValueSet-v3-OrderedListStyle,1
ValueSet-v3-OralInhalati,1
ValueSet-v3-OralRoute,1
ValueSet-v3-OralSoluti,1
ValueSet-v3-OralSuspensi,1
ValueSet-v3-OralTablet,1
ValueSet-v3-OrderableDrugForm,1
ValueSet-v3-OregonAthapaska,1
ValueSet-v3-OropharyngealRoute,1
ValueSet-v3-OrganizationEntityType,1
ValueSet-v3-OrganizationIndustryClassNAICS,1
ValueSet-v3-OrganizationNamePartQualifier,1
ValueSet-v3-OrganizationNameUse,1
ValueSet-v3-OrganizationalHealthcareProviderHIPAA,1
ValueSet-v3-OromucosalRoute,1
ValueSet-v3-ParticipationWitne,1
ValueSet-v3-PasteDrugForm,1
ValueSet-v3-RaceAmericanIndianUte,1
ValueSet-v3-RaceAmericanIndianDiegue,1
ValueSet-v3-RaceAmericanIndianCahuilla,1
ValueSet-v3-RaceAmericanIndianCalifornia,1
ValueSet-v3-RaceAmericanIndianChemakua,1
ValueSet-v3-RaceAmericanIndianCherokee,1
ValueSet-v3-RaceAmericanIndianCheyenne,1
ValueSet-v3-RaceAmericanIndianChickahominy,1
ValueSet-v3-RaceAmericanIndianChinook,1
ValueSet-v3-RaceAmericanIndianChippewa,1
ValueSet-v3-RaceAmericanIndianChippewaCree,1
ValueSet-v3-RaceAmericanIndianChoctaw,1
ValueSet-v3-RaceAmericanIndianChumash,1
ValueSet-v3-RaceAmericanIndianComanche,1
ValueSet-v3-RaceAmericanIndianCoushatta,1
ValueSet-v3-RaceAmericanIndianCreek,1
ValueSet-v3-RaceAmericanIndianCupe,1
ValueSet-v3-RaceAmericanIndianCadd,1
ValueSet-v3-RaceAmericanIndianAssiniboineSioux,1
ValueSet-v3-RaceAmericanIndianArapah,1
ValueSet-v3-RaceAlaskanNativeAleutChugach,1
ValueSet-v3-RaceAlaskanIndia,1
ValueSet-v3-RaceAlaskanIndianAthabasca,1
ValueSet-v3-RaceAlaskanNative,1
ValueSet-v3-RaceAlaskanNativeAleut,1
ValueSet-v3-RaceAlaskanNativeAleutAlutiiq,1
ValueSet-v3-RaceAlaskanNativeAleutBristolBay,1
ValueSet-v3-RaceAlaskanNativeAleutKoniag,1
ValueSet-v3-RaceAmericanIndianApache,1
ValueSet-v3-RaceAlaskanNativeAleutUnanga,1
ValueSet-v3-RaceAlaskanNativeEskim,1
ValueSet-v3-RaceAlaskanNativeInupiatEskim,1
ValueSet-v3-RaceAlaskanNativeSiberianEskim,1
ValueSet-v3-RaceAlaskanNativeYupikEskim,1
ValueSet-v3-RaceAmericanIndia,1
ValueSet-v3-RaceAmericanIndianDelaware,1
ValueSet-v3-RaceAmericanIndianEasternTribe,1
ValueSet-v3-Race,1
ValueSet-v3-RaceAmericanIndianGrosVentre,1
ValueSet-v3-RaceAmericanIndianPequot,1
ValueSet-v3-RaceAmericanIndianPima,1
ValueSet-v3-RaceAmericanIndianPom,1
ValueSet-v3-RaceAmericanIndianPonca,1
ValueSet-v3-RaceAmericanIndianPotawatomi,1
ValueSet-v3-RaceAmericanIndianPuebl,1
ValueSet-v3-RaceAmericanIndianPugetSoundSalish,1
ValueSet-v3-RaceAmericanIndianSacFox,1
ValueSet-v3-RaceAmericanIndianSeminole,1
ValueSet-v3-RaceAmericanIndianSerra,1
ValueSet-v3-RaceAmericanIndianShawnee,1
ValueSet-v3-RaceAmericanIndianShoshone,1
ValueSet-v3-RaceAmericanIndianShoshonePaiute,1
ValueSet-v3-RaceAmericanIndianSioux,1
ValueSet-v3-RaceAmericanIndianTohonoOOdham,1
ValueSet-v3-RaceAmericanIndianPeoria,1
ValueSet-v3-RaceAmericanIndianPawnee,1
ValueSet-v3-RaceAmericanIndianPassamaquoddy,1
ValueSet-v3-RaceAmericanIndianLongIsland,1
ValueSet-v3-RaceAmericanIndianHoopa,1
ValueSet-v3-RaceAmericanIndianIowa,1
ValueSet-v3-RaceAmericanIndianIroquoi,1
ValueSet-v3-RaceAmericanIndianKickap,1
ValueSet-v3-RaceAmericanIndianKiowa,1
ValueSet-v3-RaceAmericanIndianKlallam,1
ValueSet-v3-RaceAmericanIndianLuise,1
ValueSet-v3-RaceAmericanIndianPaiute,1
ValueSet-v3-RaceAmericanIndianMaidu,1
ValueSet-v3-RaceAmericanIndianMiami,1
ValueSet-v3-RaceAmericanIndianMicmac,1
ValueSet-v3-RaceAmericanIndianNava,1
ValueSet-v3-RaceAmericanIndianNorthwestTribe,1
ValueSet-v3-RaceAmericanIndianOttawa,1
ValueSet-v3-RaceAfricanAmericanAfrica,1
ValueSet-v3-ROIOverlayShape,1
ValueSet-v3-PatchDrugForm,1
ValueSet-v3-PhysicianHIPAA,1
ValueSet-v3-PermanentDentiti,1
ValueSet-v3-PersonDisabilityType,1
ValueSet-v3-PersonNameUse,1
ValueSet-v3-PersonalAndLegalRelationshipRoleType,1
ValueSet-v3-PersonalRelationshipRoleType,1
ValueSet-v3-PharmacistHIPAA,1
ValueSet-v3-PharmacyServiceProviderHIPAA,1
ValueSet-v3-PharmacyServiceProviderTechnicianHIPAA,1
ValueSet-v3-PharmacySupplyEventAbortRea,1
ValueSet-v3-PharmacySupplyEventStockReasonCode,1
ValueSet-v3-PharmacySupplyRequestFulfillerRevisionRefusalReasonCode,1
ValueSet-v3-PharmacySupplyRequestRenewalRefusalReasonCode,1
ValueSet-v3-PhysicalTherapistHIPAA,1
ValueSet-v3-PhysicianAndOrOsteopathHIPAA,1
ValueSet-v3-PhysicianAssistantHIPAA,1
ValueSet-v3-PeriodontalRoute,1
ValueSet-v3-PerineuralRoute,1
ValueSet-v3-PerinealRoute,1
ValueSet-v3-PayorParticipationFuncti,1
ValueSet-v3-PathologySpecialistOrTechnologistHIPAA,1
ValueSet-v3-PathologyTechnicianHIPAA,1
ValueSet-v3-PatientImmunizationRelatedObservationType,1
ValueSet-v3-PatientImportance,1
ValueSet-v3-PatientProfileQueryReasonCode,1
ValueSet-v3-PaymentTerm,1
ValueSet-v3-PayorRoleType,1
ValueSet-v3-PeriduralRoute,1
ValueSet-v3-PedsClinPracticeSetting,1
ValueSet-v3-PedsICUPracticeSetting,1
ValueSet-v3-PedsPracticeSetting,1
ValueSet-v3-Penutia,1
ValueSet-v3-PerianalRoute,1
ValueSet-v3-PeriarticularRoute,1
ValueSet-v3-PhysicianAssistantsAndOrAdvancedPracticeNursingProviderHIPAA,1
ValueSet-v3-Pidgi,1
ValueSet-v3-QueryStatusCode,1
ValueSet-v3-PillDrugForm,1
ValueSet-v3-ProgramEligibleCoveredPartyRoleType,1
ValueSet-v3-Prosthodontic,1
ValueSet-v3-ProvenanceEventCurrentState,1
ValueSet-v3-ProvenanceEventCurrentState-AS,1
ValueSet-v3-ProvenanceEventCurrentState-DC,1
ValueSet-v3-PsychoanalystHIPAA,1
ValueSet-v3-PsychologistHIPAA,1
ValueSet-v3-PublicHealthcareProgram,1
ValueSet-v3-PulmonaryRoute,1
ValueSet-v3-PurposeOfUse,1
ValueSet-v3-QualityMeasureSectionType,1
ValueSet-v3-QualitySpecimenRoleType,1
ValueSet-v3-QueryPriority,1
ValueSet-v3-QueryRequestLimit,1
ValueSet-v3-QueryResponse,1
ValueSet-v3-ProcessingMode,1
ValueSet-v3-ProcessingID,1
ValueSet-v3-ProbabilityDistributionType,1
ValueSet-v3-Pomoa,1
ValueSet-v3-PlaceEntityType,1
ValueSet-v3-PlasticBottleEntityType,1
ValueSet-v3-PlateauPenutia,1
ValueSet-v3-PodiatricMedicineAndOrSurgeryServiceProviderHIPAA,1
ValueSet-v3-PodiatristHIPAA,1
ValueSet-v3-PolicyOrProgramCoverageRoleType,1
ValueSet-v3-PopulationInclusionObservationType,1
ValueSet-v3-PrivateResidence,1
ValueSet-v3-PostalAddressUse,1
ValueSet-v3-PowderDrugForm,1
ValueSet-v3-PowerOfAttorney,1
ValueSet-v3-PrescriptionDispenseFilterCode,1
ValueSet-v3-PrimaryDentiti,1
ValueSet-v3-PrivacyMark,1
ValueSet-v3-ObservationIncomeValue,1
ValueSet-v3-ObservationHealthStatusValue,1
ValueSet-v3-ObservationFoodIntoleranceType,1
ValueSet-v3-IntracervicalRoute,1
ValueSet-v3-InterameningealRoute,1
ValueSet-v3-InteriorSalish,1
ValueSet-v3-InterstitialRoute,1
ValueSet-v3-IntraabdominalRoute,1
ValueSet-v3-IntraarterialInjecti,1
ValueSet-v3-IntraarterialRoute,1
ValueSet-v3-IntraarticularRoute,1
ValueSet-v3-IntrabronchialRoute,1
ValueSet-v3-IntrabursalRoute,1
ValueSet-v3-IntracardiacInjecti,1
ValueSet-v3-IntracardiacRoute,1
ValueSet-v3-IntracartilaginousRoute,1
ValueSet-v3-IntracaudalRoute,1
ValueSet-v3-IntracavernosalRoute,1
ValueSet-v3-IntracavitaryRoute,1
ValueSet-v3-InteractionDetectedIssueCode,1
ValueSet-v3-IntegrityCheckAlgorithm,1
ValueSet-v3-Instituti,1
ValueSet-v3-InformationSensitivityPolicy,1
ValueSet-v3-IncidentalServiceDeliveryLocationRoleType,1
ValueSet-v3-IndividualCaseSafetyReportType,1
ValueSet-v3-IndividualHealthcareProviderHIPAA,1
ValueSet-v3-IndividualInsuredCoveredPartyRoleType,1
ValueSet-v3-IndividualPackageEntityType,1
ValueSet-v3-IndustryClassificationSystem,1
ValueSet-v3-Infusi,1
ValueSet-v3-Instillati,1
ValueSet-v3-InhalantDrugForm,1
ValueSet-v3-Inhalati,1
ValueSet-v3-InhalerMedicalDevice,1
ValueSet-v3-Injecti,1
ValueSet-v3-InjectionMedicalDevice,1
ValueSet-v3-Inserti,1
ValueSet-v3-IntracerebralRoute,1
ValueSet-v3-IntracisternalRoute,1
ValueSet-v3-ImmunizationObservationType,1
ValueSet-v3-IntracornealRoute,1
ValueSet-v3-IntramuscularInjecti,1
ValueSet-v3-IntramuscularRoute,1
ValueSet-v3-IntraocularRoute,1
ValueSet-v3-IntraosseousRoute,1
ValueSet-v3-IntraovarianRoute,1
ValueSet-v3-IntrapericardialRoute,1
ValueSet-v3-IntraperitonealRoute,1
ValueSet-v3-IntrapleuralRoute,1
ValueSet-v3-IntraprostaticRoute,1
ValueSet-v3-IntrapulmonaryRoute,1
ValueSet-v3-IntrasinalRoute,1
ValueSet-v3-IntraspinalRoute,1
ValueSet-v3-IntrasternalRoute,1
ValueSet-v3-IntrasynovialRoute,1
ValueSet-v3-IntratendinousRoute,1
ValueSet-v3-IntramedullaryRoute,1
ValueSet-v3-IntralymphaticRoute,1
ValueSet-v3-IntraluminalRoute,1
ValueSet-v3-IntraductalRoute,1
ValueSet-v3-IntracoronalRoute,1
ValueSet-v3-IntracoronaryInjecti,1
ValueSet-v3-IntracoronaryRoute,1
ValueSet-v3-IntracorpusCavernosumRoute,1
ValueSet-v3-IntradermalRoute,1
ValueSet-v3-IntradiscalRoute,1
ValueSet-v3-IntraduodenalRoute,1
ValueSet-v3-IntralesionalRoute,1
ValueSet-v3-IntraduralRoute,1
ValueSet-v3-IntraepidermalRoute,1
ValueSet-v3-IntraepithelialRoute,1
ValueSet-v3-IntraesophagealRoute,1
ValueSet-v3-IntragastricRoute,1
ValueSet-v3-IntrailealRoute,1
ValueSet-v3-Implantati,1
ValueSet-v3-ImageMediaType,1
ValueSet-v3-ObservationEnvironmentalIntoleranceType,1
ValueSet-v3-GeneticObservationValue,1
ValueSet-v3-GTSAbbreviationHolidaysChristianRoma,1
ValueSet-v3-GTSAbbreviationHolidaysUSNational,1
ValueSet-v3-GTSAbbreviationOther,1
ValueSet-v3-GasDrugForm,1
ValueSet-v3-GasLiquidMixture,1
ValueSet-v3-GasSolidSpray,1
ValueSet-v3-GastricRoute,1
ValueSet-v3-GelDrugForm,1
ValueSet-v3-GenderStatu,1
ValueSet-v3-GeneralAcuteCareHospital,1
ValueSet-v3-GeneralAddressUse,1
ValueSet-v3-GeneralPurposeOfUse,1
ValueSet-v3-GenericUpdateReasonCode,1
ValueSet-v3-GeneticObservationInterpretati,1
ValueSet-v3-GeneticObservationMethod,1
ValueSet-v3-GTSAbbreviationHoliday,1
ValueSet-v3-GTSAbbreviationBase,1
ValueSet-v3-GTSAbbreviati,1
ValueSet-v3-FamilyMember,1
ValueSet-v3-ExtendedReleaseSuspensi,1
ValueSet-v3-ExtendedReleaseTablet,1
ValueSet-v3-ExtraAmnioticRoute,1
ValueSet-v3-ExtracorporealCirculationRoute,1
ValueSet-v3-EyeAndVisionServiceProviderHIPAA,1
ValueSet-v3-EyeAndVisionServiceProviderTechnicianAndOrTechnologistHIPAA,1
ValueSet-v3-FirstFillPharmacySupplyType,1
ValueSet-v3-GTIN,1
ValueSet-v3-Flush,1
ValueSet-v3-FoamDrugForm,1
ValueSet-v3-FontStyle,1
ValueSet-v3-FosterChild,1
ValueSet-v3-GIClinicPracticeSetting,1
ValueSet-v3-GIDiagTherPracticeSetting,1
ValueSet-v3-GeneticObservationType,1
ValueSet-v3-GenitourinaryRoute,1
ValueSet-v3-IdentifierScope,1
ValueSet-v3-GingivalRoute,1
ValueSet-v3-HealthcareServiceLocati,1
ValueSet-v3-HeightSurfaceAreaAlert,1
ValueSet-v3-HemClinPracticeSetting,1
ValueSet-v3-Hoka,1
ValueSet-v3-HomeAddre,1
ValueSet-v3-Homele,1
ValueSet-v3-HospitalPracticeSetting,1
ValueSet-v3-HospitalUnitPracticeSetting,1
ValueSet-v3-HtmlLinkType,1
ValueSet-v3-HumanActSite,1
ValueSet-v3-HumanLanguage,1
ValueSet-v3-HumanSubstanceAdministrationSite,1
ValueSet-v3-ICUPracticeSetting,1
ValueSet-v3-IDClinPracticeSetting,1
ValueSet-v3-IdentifierReliability,1
ValueSet-v3-HealthcareProviderTaxonomyHIPAA,1
ValueSet-v3-HealthcareProviderAgencyHIPAA,1
ValueSet-v3-HealthQualityMeasureDocument,1
ValueSet-v3-HL7ITSVersionCode,1
ValueSet-v3-GrandChild,1
ValueSet-v3-Grandparent,1
ValueSet-v3-GreatGrandparent,1
ValueSet-v3-GregorianCalendarCycle,1
ValueSet-v3-HL7AccommodationCode,1
ValueSet-v3-HL7CalendarCycle,1
ValueSet-v3-HL7SearchUse,1
ValueSet-v3-HealthInformationTechnicianHIPAA,1
ValueSet-v3-HL7StandardVersionCode,1
ValueSet-v3-HL7UpdateMode,1
ValueSet-v3-HairRoute,1
ValueSet-v3-HalfSibling,1
ValueSet-v3-HealthCareCommonProcedureCodingSystem,1
ValueSet-v3-HealthInformationSpecialistOrTechnologistHIPAA,1
ValueSet-v3-IntratesticularRoute,1
